1648342800000,68.0
1648343700000,67.5
1648344600000,67.0
1648345500000,66.5
1648346400000,66.0
1648347300000,65.25
1648348200000,64.5
1648349100000,63.75
1648350000000,63.0
1648350900000,62.5
1648351800000,62.0
1648352700000,61.5
1648353600000,61.0
1648354500000,60.75
1648355400000,60.5
1648356300000,60.25
1648357200000,60.0
1648358100000,60.0
1648359000000,60.0
1648359900000,60.0
1648360800000,60.0
1648361700000,59.75
1648362600000,59.5
1648363500000,59.25
1648364400000,59.0
1648365300000,59.0
1648366200000,59.0
1648367100000,59.0
1648368000000,59.0
1648368900000,58.75
1648369800000,58.5
1648370700000,58.25
1648371600000,58.0
1648372500000,58.0
1648373400000,58.0
1648374300000,58.0
1648375200000,58.0
1648376100000,58.0
1648377000000,58.0
1648377900000,58.0
1648378800000,58.0
1648379700000,58.0
1648380600000,58.0
1648381500000,58.0
1648382400000,58.0
1648383300000,58.0
1648384200000,58.0
1648385100000,58.0
1648386000000,58.0
1648386900000,58.25
1648387800000,58.5
1648388700000,58.75
1648389600000,59.0
1648390500000,59.5
1648391400000,60.0
1648392300000,60.5
1648393200000,61.0
1648394100000,61.25
1648395000000,61.5
1648395900000,61.75
1648396800000,62.0
1648397700000,62.5
1648398600000,63.0
1648399500000,63.5
1648400400000,64.0
1648401300000,64.75
1648402200000,65.5
1648403100000,66.25
1648404000000,67.0
1648404900000,67.5
1648405800000,68.0
1648406700000,68.5
1648407600000,69.0
1648408500000,69.25
1648409400000,69.5
1648410300000,69.75
1648411200000,70.0
1648412100000,70.25
1648413000000,70.5
1648413900000,70.75
1648414800000,71.0
1648415700000,71.25
1648416600000,71.5
1648417500000,71.75
1648418400000,72.0
1648419300000,71.75
1648420200000,71.5
1648421100000,71.25
1648422000000,71.0
1648422900000,70.75
1648423800000,70.5
1648424700000,70.25
1648425600000,70.0
1648426500000,69.75
1648427400000,69.5
1648428300000,69.25
1648429200000,69.0
1648430100000,68.25
1648431000000,67.5
1648431900000,66.75
1648432800000,66.0
1648433700000,65.25
1648434600000,64.5
1648435500000,63.75
1648436400000,63.0
1648437300000,62.25
1648438200000,61.5
1648439100000,60.75
1648440000000,60.0
1648440900000,60.0
1648441800000,60.0
1648442700000,60.0
1648443600000,60.0
1648444500000,59.75
1648445400000,59.5
1648446300000,59.25
1648447200000,59.0
1648448100000,59.0
1648449000000,59.0
1648449900000,59.0
1648450800000,59.0
1648451700000,58.75
1648452600000,58.5
1648453500000,58.25
1648454400000,58.0
1648455300000,58.0
1648456200000,58.0
1648457100000,58.0
1648458000000,58.0
1648458900000,58.0
1648459800000,58.0
1648460700000,58.0
1648461600000,58.0
1648462500000,58.0
1648463400000,58.0
1648464300000,58.0
1648465200000,58.0
1648466100000,58.0
1648467000000,58.0
1648467900000,58.0
1648468800000,58.0
1648469700000,58.0
1648470600000,58.0
1648471500000,58.0
1648472400000,58.0
1648473300000,58.0
1648474200000,58.0
1648475100000,58.0
1648476000000,58.0
1648476900000,58.0
1648477800000,58.0
1648478700000,58.0
1648479600000,58.0
1648480500000,58.0
1648481400000,58.0
1648482300000,58.0
1648483200000,58.0
1648484100000,58.0
1648485000000,58.0
1648485900000,58.0
1648486800000,58.0
1648487700000,58.0
1648488600000,58.0
1648489500000,58.0
1648490400000,58.0
1648491300000,58.0
1648492200000,58.0
1648493100000,58.0
1648494000000,58.0
1648494900000,58.5
1648495800000,59.0
1648496700000,59.5
1648497600000,60.0
1648498500000,60.5
1648499400000,61.0
1648500300000,61.5
1648501200000,62.0
1648502100000,62.5
1648503000000,63.0
1648503900000,63.5
1648504800000,64.0
1648505700000,63.75
1648506600000,63.5
1648507500000,63.25
1648508400000,63.0
1648509300000,62.5
1648510200000,62.0
1648511100000,61.5
1648512000000,61.0
1648512900000,60.75
1648513800000,60.5
1648514700000,60.25
1648515600000,60.0
1648516500000,59.75
1648517400000,59.5
1648518300000,59.25
1648519200000,59.0
1648520100000,58.75
1648521000000,58.5
1648521900000,58.25
1648522800000,58.0
1648523700000,57.75
1648524600000,57.5
1648525500000,57.25
1648526400000,57.0
1648527300000,57.0
1648528200000,57.0
1648529100000,57.0
1648530000000,57.0
1648530900000,56.75
1648531800000,56.5
1648532700000,56.25
1648533600000,56.0
1648534500000,56.0
1648535400000,56.0
1648536300000,56.0
1648537200000,56.0
1648538100000,56.0
1648539000000,56.0
1648539900000,56.0
1648540800000,56.0
1648541700000,55.75
1648542600000,55.5
1648543500000,55.25
1648544400000,55.0
1648545300000,55.0
1648546200000,55.0
1648547100000,55.0
1648548000000,55.0
1648548900000,54.75
1648549800000,54.5
1648550700000,54.25
1648551600000,54.0
1648552500000,54.0
1648553400000,54.0
1648554300000,54.0
1648555200000,54.0
1648556100000,54.0
1648557000000,54.0
1648557900000,54.0
1648558800000,54.0
1648559700000,54.25
1648560600000,54.5
1648561500000,54.75
1648562400000,55.0
1648563300000,55.25
1648564200000,55.5
1648565100000,55.75
1648566000000,56.0
1648566900000,56.5
1648567800000,57.0
1648568700000,57.5
1648569600000,58.0
1648570500000,58.25
1648571400000,58.5
1648572300000,58.75
1648573200000,59.0
1648574100000,59.5
1648575000000,60.0
1648575900000,60.5
1648576800000,61.0
1648577700000,61.5
1648578600000,62.0
1648579500000,62.5
1648580400000,63.0
1648581300000,63.0
1648582200000,63.0
1648583100000,63.0
1648584000000,63.0
1648584900000,63.0
1648585800000,63.0
1648586700000,63.0
1648587600000,63.0
1648588500000,63.0
1648589400000,63.0
1648590300000,63.0
1648591200000,63.0
1648592100000,63.0
1648593000000,63.0
1648593900000,63.0
1648594800000,63.0
1648595700000,63.0
1648596600000,63.0
1648597500000,63.0
1648598400000,63.0
1648599300000,63.0
1648600200000,63.0
1648601100000,63.0
1648602000000,63.0
1648602900000,62.5
1648603800000,62.0
1648604700000,61.5
1648605600000,61.0
1648606500000,60.5
1648607400000,60.0
1648608300000,59.5
1648609200000,59.0
1648610100000,58.5
1648611000000,58.0
1648611900000,57.5
1648612800000,57.0
1648613700000,56.75
1648614600000,56.5
1648615500000,56.25
1648616400000,56.0
1648617300000,56.0
1648618200000,56.0
1648619100000,56.0
1648620000000,56.0
1648620900000,55.75
1648621800000,55.5
1648622700000,55.25
1648623600000,55.0
1648624500000,55.0
1648625400000,55.0
1648626300000,55.0
1648627200000,55.0
1648628100000,55.0
1648629000000,55.0
1648629900000,55.0
1648630800000,55.0
1648631700000,55.0
1648632600000,55.0
1648633500000,55.0
1648634400000,55.0
1648635300000,54.75
1648636200000,54.5
1648637100000,54.25
1648638000000,54.0
1648638900000,54.0
1648639800000,54.0
1648640700000,54.0
1648641600000,54.0
1648642500000,54.0
1648643400000,54.0
1648644300000,54.0
1648645200000,54.0
1648646100000,54.5
1648647000000,55.0
1648647900000,55.5
1648648800000,56.0
1648649700000,56.25
1648650600000,56.5
1648651500000,56.75
1648652400000,57.0
1648653300000,57.5
1648654200000,58.0
1648655100000,58.5
1648656000000,59.0
1648656900000,59.75
1648657800000,60.5
1648658700000,61.25
1648659600000,62.0
1648660500000,62.75
1648661400000,63.5
1648662300000,64.25
1648663200000,65.0
1648664100000,65.75
1648665000000,66.5
1648665900000,67.25
1648666800000,68.0
1648667700000,68.0
1648668600000,68.0
1648669500000,68.0
1648670400000,68.0
1648671300000,68.0
1648672200000,68.0
1648673100000,68.0
1648674000000,68.0
1648674900000,68.0
1648675800000,68.0
1648676700000,68.0
1648677600000,68.0
1648678500000,67.75
1648679400000,67.5
1648680300000,67.25
1648681200000,67.0
1648682100000,66.75
1648683000000,66.5
1648683900000,66.25
1648684800000,66.0
1648685700000,65.75
1648686600000,65.5
1648687500000,65.25
1648688400000,65.0
1648689300000,64.5
1648690200000,64.0
1648691100000,63.5
1648692000000,63.0
1648692900000,62.5
1648693800000,62.0
1648694700000,61.5
1648695600000,61.0
1648696500000,60.25
1648697400000,59.5
1648698300000,58.75
1648699200000,58.0
1648700100000,58.0
1648701000000,58.0
1648701900000,58.0
1648702800000,58.0
1648703700000,57.75
1648704600000,57.5
1648705500000,57.25
1648706400000,57.0
1648707300000,56.75
1648708200000,56.5
1648709100000,56.25
1648710000000,56.0
1648710900000,56.0
1648711800000,56.0
1648712700000,56.0
1648713600000,56.0
1648714500000,56.0
1648715400000,56.0
1648716300000,56.0
1648717200000,56.0
1648718100000,56.0
1648719000000,56.0
1648719900000,56.0
1648720800000,56.0
1648721700000,55.75
1648722600000,55.5
1648723500000,55.25
1648724400000,55.0
1648725300000,55.0
1648726200000,55.0
1648727100000,55.0
1648728000000,55.0
1648728900000,55.0
1648729800000,55.0
1648730700000,55.0
1648731600000,55.0
1648732500000,55.25
1648733400000,55.5
1648734300000,55.75
1648735200000,56.0
1648736100000,56.5
1648737000000,57.0
1648737900000,57.5
1648738800000,58.0
1648739700000,58.25
1648740600000,58.5
1648741500000,58.75
1648742400000,59.0
1648743300000,59.25
1648744200000,59.5
1648745100000,59.75
1648746000000,60.0
1648746900000,60.25
1648747800000,60.5
1648748700000,60.75
1648749600000,61.0
1648750500000,61.25
1648751400000,61.5
1648752300000,61.75
1648753200000,62.0
1648754100000,62.25
1648755000000,62.5
1648755900000,62.75
1648756800000,63.0
1648757700000,63.25
1648758600000,63.5
1648759500000,63.75
1648760400000,64.0
1648761300000,64.25
1648762200000,64.5
1648763100000,64.75
1648764000000,65.0
1648764900000,64.75
1648765800000,64.5
1648766700000,64.25
1648767600000,64.0
1648768500000,63.75
1648769400000,63.5
1648770300000,63.25
1648771200000,63.0
1648772100000,62.75
1648773000000,62.5
1648773900000,62.25
1648774800000,62.0
1648775700000,61.75
1648776600000,61.5
1648777500000,61.25
1648778400000,61.0
1648779300000,60.5
1648780200000,60.0
1648781100000,59.5
1648782000000,59.0
1648782900000,58.5
1648783800000,58.0
1648784700000,57.5
1648785600000,57.0
1648786500000,57.0
1648787400000,57.0
1648788300000,57.0
1648789200000,57.0
1648790100000,56.75
1648791000000,56.5
1648791900000,56.25
1648792800000,56.0
1648793700000,56.0
1648794600000,56.0
1648795500000,56.0
1648796400000,56.0
1648797300000,56.0
1648798200000,56.0
1648799100000,56.0
1648800000000,56.0
1648800900000,55.75
1648801800000,55.5
1648802700000,55.25
1648803600000,55.0
1648804500000,55.0
1648805400000,55.0
1648806300000,55.0
1648807200000,55.0
1648808100000,55.0
1648809000000,55.0
1648809900000,55.0
1648810800000,55.0
1648811700000,55.0
1648812600000,55.0
1648813500000,55.0
1648814400000,55.0
1648815300000,55.0
1648816200000,55.0
1648817100000,55.0
1648818000000,55.0
1648818900000,55.5
1648819800000,56.0
1648820700000,56.5
1648821600000,57.0
1648822500000,57.5
1648823400000,58.0
1648824300000,58.5
1648825200000,59.0
1648826100000,59.25
1648827000000,59.5
1648827900000,59.75
1648828800000,60.0
1648829700000,60.75
1648830600000,61.5
1648831500000,62.25
1648832400000,63.0
1648833300000,63.75
1648834200000,64.5
1648835100000,65.25
1648836000000,66.0
1648836900000,66.75
1648837800000,67.5
1648838700000,68.25
1648839600000,69.0
1648840500000,69.0
1648841400000,69.0
1648842300000,69.0
1648843200000,69.0
1648844100000,69.0
1648845000000,69.0
1648845900000,69.0
1648846800000,69.0
1648847700000,69.0
1648848600000,69.0
1648849500000,69.0
1648850400000,69.0
1648851300000,68.75
1648852200000,68.5
