Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-17 17:15:00+00:00,24.34891641139984
2023-02-17 17:30:00+00:00,24.27633309364319
2023-02-17 17:45:00+00:00,24.203749775886536
2023-02-17 18:00:00+00:00,24.131166458129883
2023-02-17 18:15:00+00:00,24.153499722480774
2023-02-17 18:30:00+00:00,24.175832986831665
2023-02-17 18:45:00+00:00,24.198166251182556
2023-02-17 19:00:00+00:00,24.220499515533447
2023-02-17 19:15:00+00:00,24.24841618537903
2023-02-17 19:30:00+00:00,24.27633285522461
2023-02-17 19:45:00+00:00,24.30424952507019
2023-02-17 20:00:00+00:00,24.33216619491577
2023-02-17 20:15:00+00:00,24.33495783805847
2023-02-17 20:30:00+00:00,24.337749481201172
2023-02-17 20:45:00+00:00,24.340541124343872
2023-02-17 21:00:00+00:00,24.343332767486572
2023-02-17 21:15:00+00:00,24.3070410490036
2023-02-17 21:30:00+00:00,24.27074933052063
2023-02-17 21:45:00+00:00,24.23445761203766
2023-02-17 22:00:00+00:00,24.198165893554688
2023-02-17 22:15:00+00:00,24.3098326921463
2023-02-17 22:30:00+00:00,24.421499490737915
2023-02-17 22:45:00+00:00,24.53316628932953
2023-02-17 23:00:00+00:00,24.644833087921143
2023-02-17 23:15:00+00:00,24.79837465286255
2023-02-17 23:30:00+00:00,24.951916217803955
2023-02-17 23:45:00+00:00,25.10545778274536
2023-02-18 00:00:00+00:00,25.258999347686768
2023-02-18 00:15:00+00:00,25.189207553863525
2023-02-18 00:30:00+00:00,25.119415760040283
2023-02-18 00:45:00+00:00,25.04962396621704
2023-02-18 01:00:00+00:00,24.9798321723938
2023-02-18 01:15:00+00:00,24.77883243560791
2023-02-18 01:30:00+00:00,24.57783269882202
2023-02-18 01:45:00+00:00,24.376832962036133
2023-02-18 02:00:00+00:00,24.175833225250244
2023-02-18 02:15:00+00:00,23.921791553497314
2023-02-18 02:30:00+00:00,23.667749881744385
2023-02-18 02:45:00+00:00,23.413708209991455
2023-02-18 03:00:00+00:00,23.159666538238525
2023-02-18 03:15:00+00:00,23.31041657924652
2023-02-18 03:30:00+00:00,23.461166620254517
2023-02-18 03:45:00+00:00,23.611916661262512
2023-02-18 04:00:00+00:00,23.762666702270508
2023-02-18 04:15:00+00:00,23.81291663646698
2023-02-18 04:30:00+00:00,23.863166570663452
2023-02-18 04:45:00+00:00,23.913416504859924
2023-02-18 05:00:00+00:00,23.963666439056396
2023-02-18 05:15:00+00:00,21.97041642665863
2023-02-18 05:30:00+00:00,19.977166414260864
2023-02-18 05:45:00+00:00,17.983916401863098
2023-02-18 06:00:00+00:00,15.990666389465332
2023-02-18 06:15:00+00:00,11.992999792098999
2023-02-18 06:30:00+00:00,7.995333194732666
2023-02-18 06:45:00+00:00,3.997666597366333
2023-02-18 07:00:00+00:00,0.0
2023-02-18 07:15:00+00:00,0.0
2023-02-18 07:30:00+00:00,0.0
2023-02-18 07:45:00+00:00,0.0
2023-02-18 08:00:00+00:00,0.0
2023-02-18 08:15:00+00:00,0.0
2023-02-18 08:30:00+00:00,0.0
2023-02-18 08:45:00+00:00,0.0
2023-02-18 09:00:00+00:00,0.0
2023-02-18 09:15:00+00:00,0.0
2023-02-18 09:30:00+00:00,0.0
2023-02-18 09:45:00+00:00,0.0
2023-02-18 10:00:00+00:00,0.0
2023-02-18 10:15:00+00:00,0.0
2023-02-18 10:30:00+00:00,0.0
2023-02-18 10:45:00+00:00,0.0
2023-02-18 11:00:00+00:00,0.0
2023-02-18 11:15:00+00:00,0.0
2023-02-18 11:30:00+00:00,0.0
2023-02-18 11:45:00+00:00,0.0
2023-02-18 12:00:00+00:00,0.0
2023-02-18 12:15:00+00:00,0.0
2023-02-18 12:30:00+00:00,0.0
2023-02-18 12:45:00+00:00,0.0
2023-02-18 13:00:00+00:00,0.0
2023-02-18 13:15:00+00:00,0.0
2023-02-18 13:30:00+00:00,0.0
2023-02-18 13:45:00+00:00,0.0
2023-02-18 14:00:00+00:00,0.0
2023-02-18 14:15:00+00:00,0.0
2023-02-18 14:30:00+00:00,0.0
2023-02-18 14:45:00+00:00,0.0
2023-02-18 15:00:00+00:00,0.0
2023-02-18 15:15:00+00:00,0.0
2023-02-18 15:30:00+00:00,0.0
2023-02-18 15:45:00+00:00,0.0
2023-02-18 16:00:00+00:00,0.0
2023-02-18 16:15:00+00:00,0.0
2023-02-18 16:30:00+00:00,0.0
2023-02-18 16:45:00+00:00,0.0
2023-02-18 17:00:00+00:00,0.0
2023-02-18 17:15:00+00:00,0.0
2023-02-18 17:30:00+00:00,0.0
2023-02-18 17:45:00+00:00,0.0
2023-02-18 18:00:00+00:00,0.0
2023-02-18 18:15:00+00:00,0.0
2023-02-18 18:30:00+00:00,0.0
2023-02-18 18:45:00+00:00,0.0
2023-02-18 19:00:00+00:00,0.0
2023-02-18 19:15:00+00:00,0.0
2023-02-18 19:30:00+00:00,0.0
2023-02-18 19:45:00+00:00,0.0
2023-02-18 20:00:00+00:00,0.0
2023-02-18 20:15:00+00:00,0.0
2023-02-18 20:30:00+00:00,0.0
2023-02-18 20:45:00+00:00,0.0
2023-02-18 21:00:00+00:00,0.0
2023-02-18 21:15:00+00:00,0.0
2023-02-18 21:30:00+00:00,0.0
2023-02-18 21:45:00+00:00,0.0
2023-02-18 22:00:00+00:00,0.0
2023-02-18 22:15:00+00:00,0.0
2023-02-18 22:30:00+00:00,0.0
2023-02-18 22:45:00+00:00,0.0
2023-02-18 23:00:00+00:00,0.0
2023-02-18 23:15:00+00:00,0.0
2023-02-18 23:30:00+00:00,0.0
2023-02-18 23:45:00+00:00,0.0
2023-02-19 00:00:00+00:00,0.0
2023-02-19 00:15:00+00:00,0.0
2023-02-19 00:30:00+00:00,0.0
2023-02-19 00:45:00+00:00,0.0
2023-02-19 01:00:00+00:00,0.0
2023-02-19 01:15:00+00:00,0.0
2023-02-19 01:30:00+00:00,0.0
2023-02-19 01:45:00+00:00,0.0
2023-02-19 02:00:00+00:00,0.0
2023-02-19 02:15:00+00:00,0.0
2023-02-19 02:30:00+00:00,0.0
2023-02-19 02:45:00+00:00,0.0
2023-02-19 03:00:00+00:00,0.0
2023-02-19 03:15:00+00:00,0.0
2023-02-19 03:30:00+00:00,0.0
2023-02-19 03:45:00+00:00,0.0
2023-02-19 04:00:00+00:00,0.0
2023-02-19 04:15:00+00:00,0.0
2023-02-19 04:30:00+00:00,0.0
2023-02-19 04:45:00+00:00,0.0
2023-02-19 05:00:00+00:00,0.0
2023-02-19 05:15:00+00:00,0.0
2023-02-19 05:30:00+00:00,0.0
2023-02-19 05:45:00+00:00,0.0
2023-02-19 06:00:00+00:00,0.0
2023-02-19 06:15:00+00:00,0.0
2023-02-19 06:30:00+00:00,0.0
2023-02-19 06:45:00+00:00,0.0
2023-02-19 07:00:00+00:00,0.0
2023-02-19 07:15:00+00:00,0.0
2023-02-19 07:30:00+00:00,0.0
2023-02-19 07:45:00+00:00,0.0
2023-02-19 08:00:00+00:00,0.0
2023-02-19 08:15:00+00:00,0.0
2023-02-19 08:30:00+00:00,0.0
2023-02-19 08:45:00+00:00,0.0
2023-02-19 09:00:00+00:00,0.0
2023-02-19 09:15:00+00:00,0.0
2023-02-19 09:30:00+00:00,0.0
2023-02-19 09:45:00+00:00,0.0
2023-02-19 10:00:00+00:00,0.0
2023-02-19 10:15:00+00:00,0.0
2023-02-19 10:30:00+00:00,0.0
2023-02-19 10:45:00+00:00,0.0
2023-02-19 11:00:00+00:00,0.0
2023-02-19 11:15:00+00:00,0.0
2023-02-19 11:30:00+00:00,0.0
2023-02-19 11:45:00+00:00,0.0
2023-02-19 12:00:00+00:00,0.0
2023-02-19 12:15:00+00:00,0.0
2023-02-19 12:30:00+00:00,0.0
2023-02-19 12:45:00+00:00,0.0
2023-02-19 13:00:00+00:00,0.0
2023-02-19 13:15:00+00:00,0.06700000166893005
2023-02-19 13:30:00+00:00,0.1340000033378601
2023-02-19 13:45:00+00:00,0.20100000500679016
2023-02-19 14:00:00+00:00,0.2680000066757202
2023-02-19 14:15:00+00:00,0.20100000500679016
